W IH strength,MMd GF IH duration,WMMd IH duration,Holiday duration,MM fraction
0.2,5.569359791206989,2.0000000056820313,3.001258255354838,29.54320767432592
0.21000000000000002,5.608873273158654,2.0000000008594903,3.055946850533113,29.568447746903793
0.22,5.404638409850168,2.000000005249537,3.0578483534334895,29.58656541202422
0.23,4.951053374016494,2.0001318373615464,3.048773297225816,29.585711912255793
0.24000000000000002,4.973307328045528,2.000059536076338,3.0265275608441273,29.59345640944362
0.25,3.992952832878179,2.0000014632628993,3.000006178607329,29.65215696777389
0.26,3.9719844011533105,2.0000345612223027,3.0279497862905753,29.67216750252798
0.27,3.972017939865897,2.000004301456463,3.0279437152823303,29.679401721909137
0.28,3.99401106291406,2.000008758216186,3.0059752133908364,29.679091867192767
0.29000000000000004,3.963424749116429,2.000000163839961,3.036479922021316,29.707800657659817
0.30000000000000004,3.96321816993523,2.0000161682793207,3.036731876992114,29.72446582559972
0.31,3.9984727765379313,2.0014233331571045,3.000078750834825,29.731111426956268
0.32,3.996395303895512,2.000000011251026,3.003562637996178,29.75585370745585
0.33,3.996395303895512,2.000000011251026,3.003562637996178,29.782672637683177
0.34,3.998650351621256,2.0007484987651702,3.00002046194593,29.811796144941635
0.35,3.9808325990476567,2.0000005282868796,3.0191142795847226,29.847450235211056
0.36,3.974869004049698,2.0002792725606318,3.0000089618494803,29.880802458316523
0.37,3.968363060974437,2.000005150691983,3.031615373833638,29.920047545382985
0.38,3.9710460510946852,2.000005729252095,3.0288620942415023,29.958562517662507
0.39,3.9849209688196487,2.0000055637176732,3.0150473582603836,29.999249278337572
